ngram,hawk_score,dove_score,polarity
nzd,0.11153361999450495,0.12807005268729713,-0.06901577303763974
bajaj_finserv,0.10929685721807526,0.12550296612742334,-0.06902095869766238
13.5,0.11325074179632773,0.13004428455487432,-0.06902542567518304
store_sale,0.1118412169658728,0.12842601604957063,-0.06902647054928134
communication_service,0.11009240909297628,0.12641818291898438,-0.06902766462646409
revert,0.12145712634142374,0.13946974878250498,-0.06903322025577492
hint,0.12314478664154394,0.14140792079865003,-0.06903400964526035
bmw,0.11031681826841687,0.12667759085096117,-0.06903442424375128
staff_forecast_prepared_meeting_suggest_economic_expansion_slow_considerably,0.10922283389396616,0.12542271783546627,-0.06903980843489438
year_prove_useful_adjunct_regular_committee_decision_make_process_new_language_would_maintain_practice_clarify_latitude_change_policy_exercise_background_committee_previous_discussion,0.11042098403575128,0.12679948728719898,-0.06904338044733972
carmaker,0.11590698967795664,0.13309922386945014,-0.06904339432566159
likely_add_demand_domestic_producer,0.11185064547736365,0.1284414412058254,-0.06904428671567425
beverage,0.11053904617503771,0.12693606211576136,-0.06904730377318014
aaa,0.11575835041019505,0.132931047182852,-0.0690527901022873
employed,0.11445272522888701,0.13143351840400982,-0.06905954934378025
"100,000",0.11594596318763149,0.13314911862309634,-0.06906260577451494
broad_index_stock_market_price,0.10815263238177879,0.1242006807955679,-0.06906743955718947
calculation,0.11688714292408277,0.13423134114579613,-0.06906778800435487
innovent,0.10980132709308928,0.12609411327977457,-0.06906783005611468
could_lead,0.12525375659846819,0.1438406894983895,-0.06907215354876234
bajaj_finance,0.10866693095692563,0.12479309425829026,-0.06907462331719819
range,0.11779584585261915,0.13527686123978544,-0.0690750716978083
1.02,0.10903961754093508,0.12522167518508884,-0.06907695870644406
member_note_may_meeting_contemplate_need_ease_action_meeting_unless_compel_evidence_develop_interim_hop_acceleration_economic_activity_clearly,0.11572594949287154,0.13290132542783123,-0.06908081963428028
conclusion_meet_federal_reserve_bank_new_york_authorize_direct_instructed_otherwise_committee_execute_transaction_system_account_accordance_follow_domestic_policy_directive,0.11908352026352548,0.1367576025092691,-0.0690822572000651
france,0.112750589614303,0.12948528701353476,-0.0690843058930628
+1.6,0.10988416824033102,0.12619424698162468,-0.06908754756744398
rolls-royce,0.11080213795026891,0.12724882450362773,-0.06908893114239792
concrete,0.12079239811243228,0.13872204241930067,-0.0690891970024149
increase_slightly,0.11870348301761431,0.13632309898429004,-0.06908933111350785
weather_forecast,0.11927302415467404,0.13697809997520957,-0.06909267571275717
react,0.11853103109157821,0.1361277196010803,-0.06909909226225298
however_view,0.11914444585880574,0.13683273581575922,-0.06910104190240435
substantially,0.12359306294097636,0.14194189470348187,-0.0691013790623905
trade_talk_u,0.12119820947769527,0.1391919076432276,-0.06910284600846132
1.89,0.10908565544600352,0.12528123704834432,-0.06910353860126121
remain_within,0.11888980659046128,0.1365411559904445,-0.06910418855111308
tencent,0.11012266642006606,0.12647250548318234,-0.06910470290493616
mongolia,0.10987742058149552,0.12619097087824957,-0.06910518683114707
iveco,0.1098077007212076,0.12611220503121137,-0.06911033750205961
fourth_quarter_new_hire_manufacture_account_half_sector,0.11120177376873588,0.12771358801754448,-0.06911156371593676
3_percent,0.11492221361015632,0.13198656115006535,-0.06911195260873404
effect_financial_market,0.12392483364101929,0.14232643364719683,-0.06911366166853908
1.62,0.1080999215784222,0.12415220853551522,-0.06911577925773228
tone,0.1237032383324059,0.1420728068273291,-0.06911671999590042
recent_year_would_make_exceptional_circumstance,0.11438279987999016,0.13136873384327027,-0.06911832331597122
1.05,0.1090832206596913,0.12528217957510931,-0.06911838905908883
gross,0.11469009474899929,0.13172200666084222,-0.06911962445998072
pare,0.12405027181871192,0.14247274943087399,-0.0691215247590575
augment,0.12300881564236067,0.14127698525608223,-0.06912278129062814
move_lower_immediately_policy_ease_action_fell_still_balance_remainder_intermeeting_interval_response_incoming_information_economy_prospect_fiscal_policy_least_near_term,0.11552225991687824,0.13267860118321667,-0.06912281121949689
past_4_week_u_dollar,0.1081827893839089,0.12425155517140363,-0.06913249338533457
performer_include,0.10955113573069128,0.12582350576406034,-0.06913391319485836
translate,0.1220895598704988,0.1402260491260255,-0.06913995444231075
tuesday_morning,0.11412686607080172,0.13108086122266174,-0.06914135757055308
november_m2_m3_estimate_increased_rate_somewhat_committee_annual_range_1999,0.1145025140895905,0.13151360207411986,-0.06914623419715073
romania,0.11147961475302288,0.12804231522520243,-0.06914899388830595
money_growth_consistent_price_stability_depend_average_growth_real_gdp,0.11376690542868916,0.13067061754158468,-0.0691535076427329
buzzi,0.10864161558020795,0.12478418399002338,-0.06915503101857676
0.66,0.1083777847946148,0.12448119243813521,-0.06915519356346114
8.3,0.11308094165958567,0.12988354536802557,-0.0691566241387796
risk_substantial_disinflation_diminish_appreciably,0.11172463295570932,0.12832588080976792,-0.06915731024128348
1.88,0.10851234595538825,0.12463732699602052,-0.06916149972036596
stock_market_index,0.10809580978056821,0.12415897438404702,-0.06916182442163914
0.54,0.10819172672353826,0.12427024690132239,-0.0691662379315901
healthcare,0.11009532084620534,0.1264571880664845,-0.06916801388193368
4.25,0.11479283354727508,0.13185329534080742,-0.06916979346257505
5.4,0.11320202518189473,0.13002607060719393,-0.0691698274852585
range_view_regard_evidence_implication_policy_include_potential_situation_might_call_relatively_aggressive_policy_action,0.11639833404744894,0.13369834629402105,-0.06917329819392848
rate_utilization_total_manufacturing_capacity_decline_little_december_average,0.10988495323854568,0.12621714183550617,-0.0691742637516114
grade,0.11724871118711105,0.13467571190752226,-0.06917551107724436
potential_need_policy_tightening_time,0.1172554412660763,0.1346835540704216,-0.06917592404092801
treasury_security,0.1200072500332062,0.13784725954627108,-0.06918633900240609
kia,0.10879638335741557,0.12496997120377107,-0.06918697892481437
0.43,0.10849072123679158,0.12461907163228185,-0.06918778570812245
16.9,0.11217026898975534,0.1288461828135143,-0.06918993993559706
saint-gobain,0.10904185787403399,0.12525651397609147,-0.06920515910554245
1.94,0.10816357849792568,0.12424787251337266,-0.06920611676171266
increase_4-week_high,0.10889105060822775,0.1250837237332183,-0.06920691844053292
would_consistent_reasonable_price_stability_long_run_behavior_velocity,0.10922049858044239,0.12546218436368164,-0.06920700572997227
mid,0.11780726553346628,0.13532599277928412,-0.06920752872454694
expect_remain,0.12567173232492532,0.1443610683322004,-0.0692113549235297
widespread_evidence_lessening_pressure_labor_market_across_nation_yet_result_low,0.11622159020137435,0.1335062438095783,-0.06921396518197434
possible,0.11976107524492115,0.13757231699250252,-0.06921465416018835
softbank_group,0.10931804582943717,0.12557796725354275,-0.069221785464539
remain_upper_end_range_past_year,0.10793083843217145,0.12398562019234911,-0.06922657346269165
recent_data_initial_claim_unemployment_insurance_point_moderation_employment_loss,0.11303281093205082,0.1298472459147013,-0.06922937684117769
auckland_international_airport,0.10959906869635797,0.12590271871883246,-0.06922941095869947
0.92,0.10824987900472424,0.12435286850870626,-0.06922957564399462
rollback,0.12399347737310684,0.1424385836328876,-0.06923005508472109
2.69,0.10824828863048074,0.12435121763853202,-0.06923028026305204
1_percent,0.11712870417150037,0.13455335734253682,-0.06923279738816275
+1.2,0.11004065742311864,0.12641137549777398,-0.06923483749506323
profit_fall,0.11199810657315017,0.12866025133709166,-0.06923567877977446
consumer_credit,0.11648540779827878,0.13381528230561113,-0.0692362234404524
rrp_operation,0.11965647526804897,0.13745819181108165,-0.06923648792682044
extraordinary,0.11535605737479951,0.13251832151123352,-0.06923774943405842
portion,0.12054392566461597,0.13847837194053572,-0.06923900545140965
related_y2k_concern_appear_relatively_limited,0.11684663392221958,0.13423137572869917,-0.06924039994840692
total_nominal_retail_sale_rise_sharply_december_outlet_durable_nondurable_good_record_substantial_gain,0.11456000638430758,0.13160688472962243,-0.06924927340218665
intermeeting_move_authorize_chairman_would_remain,0.11493141455426545,0.1320339057609223,-0.06925057811691909
moncler,0.10947060938574618,0.12576121211818772,-0.06925339704589714
maximum_sustainable_economic_growth_occur_business_household_act_assumption,0.11752120782834916,0.13501018968320655,-0.06925468289168718
policy_decision,0.12356836573470877,0.1419574945052682,-0.06925550962885389
1.55,0.10970315001538157,0.1260289337906219,-0.06925567157279999
price_inflation_remain_subdue,0.11789257843315784,0.13543840485387532,-0.06926048362918727
10.5,0.11218715713467242,0.12888404424218072,-0.06926122660917507
component_m2_also_strong_latter_part_2001_largely_result_pickup_demand_u_currency_abroad,0.11665955642734349,0.13402208369865246,-0.06926126405819878
price_level,0.12385792798776347,0.14229179785049587,-0.06926127691724453
essilor,0.108542996782523,0.12469755067702962,-0.06926134443801228
indusind_bank,0.10886196403884625,0.12506475818438872,-0.06926440037098557
1.56,0.10914791054436657,0.12539341011336713,-0.06926497865468931
alcohol,0.11244464676406413,0.12918106330797358,-0.06926587629652364
leonardo,0.10882743550300021,0.12502566919336122,-0.06926670360606524
participant_judge,0.12616852978352291,0.14495125010099683,-0.06927831058830967
non-eu,0.11108487560563533,0.12762376896298414,-0.06928485303595494
8.9,0.1121175053265863,0.128810715900452,-0.06928707018566697
actual,0.12169415502609766,0.13981327096871224,-0.06928719470847525
1.04,0.10826992669733296,0.12439099771025093,-0.06928998091951398
relate,0.11662672561242005,0.1339922773283452,-0.06929064241800362
saipem,0.10868236997394731,0.12486613341582124,-0.06929508520491302
2.03,0.10890903247425325,0.12512737020115303,-0.06929835504861005
0.10,0.10821813307584585,0.12433395581857747,-0.06929984081995523
2.29,0.108405033837517,0.12454871970093023,-0.06929996026335263
household_sector,0.1252876029546392,0.14394644024708234,-0.06930341003891231
bayer,0.10919995195588907,0.12546392373235019,-0.06930752221133722
1.58,0.10837853078532635,0.12452317837532022,-0.0693195754044807
1.22,0.10886389781257472,0.12508172728718003,-0.06932307226386478
performance_economy,0.12728967099577226,0.14625252518373263,-0.06932332361445433
2.72,0.10832936737753936,0.12446795896260461,-0.06932464319407558
1.46,0.10829913468270917,0.1244338963818628,-0.06932733881971836
1.96,0.10919274968315645,0.12546150930633032,-0.06933076643583425
tariff_impose,0.11808263909462767,0.13567838615608804,-0.06933983279771111
0.42,0.10813544695594365,0.12424907622333962,-0.06934037192728365
build_material,0.11241528901656044,0.1291670508754418,-0.06934183130426726
agricole,0.1091498427070173,0.1254162911464962,-0.0693469605874021
economy_grow,0.11674104739255853,0.13413919087557327,-0.06934840146484648
3.85,0.11479463719224242,0.131903028525605,-0.06934962794876934
secondary_income_shortfall,0.10996119037803019,0.12634925847524295,-0.0693497396189545
include_expansion_1_5_percent_m2_2_6_percent_m3,0.10831527934834695,0.124459058239437,-0.06935377438246129
dependent,0.12397304094580984,0.14245078541247852,-0.06935469968748102
south_africa,0.11567331850736616,0.13291413329164609,-0.0693551289878439
warrant,0.12423823829769115,0.1427558093604486,-0.06935574491333762
coming,0.12327540315970952,0.14164958841808675,-0.06935617945648433
critical_mineral,0.11946721734117502,0.1372748892368987,-0.06936015339699833
meanwhile_investor,0.12125224310726146,0.13932610196554526,-0.06936055585598982
weakness_economy_absence_evidence_growth_stabilize_rebound_still_decidedly_downside_risk_economic_expansion,0.11037034948902792,0.1268221976622415,-0.06936072979865354
jpy,0.11090701825721296,0.1274388850331576,-0.06936081781864863
resource_use_unlikely_vary_appreciably_member_generally_expect_significant_change_underlie_inflation_picture_year_ahead,0.10997892598799083,0.1263725425545369,-0.06936117921178174
trade_partner,0.11795750638613411,0.1355414005819429,-0.06936477322966567
surprisingly,0.12634631485223552,0.14518131353875072,-0.06936678524438677
intesa_sanpaolo,0.10905740459911044,0.12531614806719857,-0.06937106718366227
sugar,0.1107837076317004,0.12730039269046067,-0.06937332243694935
2.78,0.1085555817531368,0.12474087442745957,-0.06937650463834574
many_observed_risk_outcome_seem,0.11607424946784502,0.13338190911696585,-0.06938156887891192
1.83,0.10885642342074732,0.1250879900154986,-0.06938215089788706
imbalance_continue_inflationary_pressure_likely,0.11083270548505872,0.1273594782769904,-0.06938419443872983
1.41,0.10899734902846335,0.1252510877208206,-0.06938675415688528
0.79,0.10829947031195154,0.12445027489578062,-0.0693912879234917
gain_momentum,0.12060826439220594,0.13859504022050148,-0.06939254055873538
gain_manufacture_widespread_factory_operate_rate_rise_though_capacity_utilization_still_little_long_term_average,0.1168246066645246,0.13424727885416712,-0.06939316265398997
thales,0.10868403066135127,0.12489390998034657,-0.06939816009364004
downward_revision_foreign_growth_forecast_balance_year_imply_continue_restraint_expansion_foreign_demand_u_good_service,0.11512902877738901,0.13230036747988913,-0.0693989435460825
dollar_change_little,0.10914864430341022,0.12542836387144227,-0.06940032058000002
throughout,0.11951146920186863,0.13733710190016252,-0.06940133099363358
lower_rate,0.12344935668976606,0.14186352740423006,-0.06940548996459647
economic_activity_highlight_key_factor_underlie_member_outlook_robust_economic_performance,0.11229740219574309,0.12904816898803628,-0.06940573514621426
kb_financial_group,0.10836141505626162,0.12452512780557934,-0.06940595429297422
1.48,0.108625021341651,0.12482817148837987,-0.06940641912113756
year_whole_sharp_increase_energy_price_noticeably_boost_overall_consumer,0.11264257809625114,0.12944520684858657,-0.06940717292350826
available_information,0.12261285286070485,0.14090282697349665,-0.06940753629650984
monetary_policy_stance,0.12477807439026165,0.14339106697091464,-0.06940765997973118
rise_3.1,0.11308604860311339,0.12995524795421495,-0.06940877780876419
could_readily_accept_symmetrical_directive_light_contemplate_press_announcement,0.11547502959846923,0.13270069143966012,-0.06940913385537972
however,0.13295385393409187,0.1527874679662984,-0.06941108097456258
0.38,0.1081607086498285,0.12429626000784615,-0.06941306793765988
50_tariff_copper_import,0.11924593248922055,0.1370354584263036,-0.06941403694405131
palantir,0.11075254968832884,0.12727513468121038,-0.06941455165874795
rate,0.11581615313884389,0.1330947582339431,-0.06941682467757117
average_pace_first_half_year,0.10985735939177782,0.126247188778249,-0.06941767752253682
member_judge,0.12565098920535106,0.14439756170089824,-0.06941926713783879
well,0.11754583742469646,0.135084286584368,-0.06942342774229984
rise_2.4,0.1129688929679292,0.12982451121978975,-0.06942370740363442
3.6,0.11284726636659537,0.12968660468633908,-0.0694308726720831
moreover_effect,0.11692257294466334,0.1343720008946827,-0.06943814059898835
wait_acceptable_alternative_give_favorable_economic_news_persist_uncertainty_surround_relationship_output_price,0.1166344458401798,0.1340418390375382,-0.06944172324019347
php,0.11373598224941711,0.13071110917514045,-0.06944294909298311
year_end,0.11959596778574588,0.13744571871667086,-0.06944301982222306
register,0.11522343879086763,0.13242060210052534,-0.0694430734038931
cotton,0.11062465869719275,0.12713789962468217,-0.0694526549682156
context,0.12638315919226728,0.14524931609075312,-0.06945471773516305
11.5,0.11164621920764209,0.12831371459453803,-0.06945949318621002
persistent_strength_domestic_demand_improve,0.11658143255625997,0.13398743068973792,-0.0694659260851157
beijing_’,0.1257691768922459,0.1445471011122872,-0.06946649442889413
advantest,0.10906659499132791,0.1253535431210784,-0.06947759804637935
staff_provide,0.12123344707659055,0.1393374605716832,-0.06947826086375682
kotak_mahindra_bank,0.10892422540107155,0.12519038276021976,-0.06947946344271597
infrastructure,0.12004190016749776,0.13796832546537793,-0.0694795148289502
policy_adjustment,0.12671730274014587,0.14564175565851853,-0.06948347167022467
stmicroelectronics,0.10859983402172693,0.12481867776319025,-0.06948396516386038
three_week,0.11546154869247773,0.1327054137778121,-0.0694849343107013
index_lose,0.10848940456685838,0.12469348591215977,-0.06949086749895761
structure,0.11866695549242269,0.13639198992459795,-0.06949387484996802
indeed_adjust_range_center_closely_growth_rate_deem_likely_consistent_committee_expectation_economic_activity,0.10883655756447908,0.12509368870288942,-0.06949563554868148
motor,0.11013425368283551,0.12658692774467753,-0.06950233165712731
g-sec,0.11434159335083002,0.13142281801444644,-0.0695024335245546
contact,0.11896003460380399,0.13673171562578035,-0.06950431918909883
1.44,0.10861905978352046,0.12484687842982625,-0.06950829217526552
even_absence_major_overhang_inventory,0.11287199675652765,0.12973527685270106,-0.06950855118769175
driver,0.11739197339790125,0.13493110062660996,-0.06951059587600347
labor_demand_soften_december_private_nonfarm_payroll_employment_continue_increase_slowly_average_workweek_decline,0.10582374505621425,0.12163490501765203,-0.06951223862580373
cocoa,0.11057875210440363,0.12710038094725387,-0.06951232373966718
pending,0.11784928173483533,0.13545828884204536,-0.06951630804838328
uruguay,0.1154710273011837,0.13272482632534344,-0.06951687053613069
l'oréal,0.10878636815577186,0.12504135231310035,-0.06951692521628286
core_measure_inflation,0.1107727299555089,0.12732521377748354,-0.06951964205342705
portugal,0.11229817113746594,0.12907989649354976,-0.06952464870063221
household_spending_relatively_robust_cyclical_downturn_likely_limited_room_pickup_come_quarter_intense_competitive_pressure_could_well_constrain_profit_investment_equity_price,0.11523124505575487,0.13245162540170338,-0.06952592367063297
meeting_minute,0.12174901194870734,0.13994369687470024,-0.06952690813510903
schedule,0.11731934721171117,0.134852537182453,-0.06952872645919596
reserve,0.12173165549635093,0.13992454254038705,-0.06952973856740723
2.31,0.1088900716030122,0.12516378305604364,-0.06952977329400198
withstand,0.12279713845551316,0.14114969146668171,-0.06953124997401351
0.34,0.10816414436765213,0.12432975381201192,-0.06953132779367613
stubbornly,0.1251259344212317,0.14382704622813647,-0.06953301562879961
geopolitical_front,0.11894762937691646,0.13672679496074816,-0.0695383029800082
yield_10-year_u_treasury_note,0.11344837876710967,0.13040674933172755,-0.06954280886701084
bale,0.11295086168282188,0.1298350590895064,-0.06954356065201006
men,0.11284876340435107,0.12971820657394187,-0.06954550807597765
0.91,0.10816910972186826,0.12433925642594107,-0.0695465155597592
saving,0.11600422972385714,0.13334617480557232,-0.06954849387328103
defer,0.118898405537761,0.13667302699097414,-0.06954854569363753
usd/lbs,0.10852622948604544,0.12475040381046566,-0.06954907611255752
long_term_inflation_expectation,0.12661064384972492,0.14553939896430804,-0.0695526442651255
4.8,0.11246152772294407,0.12927510123643393,-0.06955327202943354
engie,0.10841150346495851,0.12461979389777961,-0.06955413550134068
jewellery,0.10974572186418469,0.12615431821220432,-0.0695574122950815
1.10,0.10940001419051146,0.1257575238144154,-0.06955979282093537
however_member_emphasize_uncertainty_dimension_new_trend_productivity_growth_measure_rate,0.10928950028869701,0.12563056393876626,-0.06956010208752064
private_nonfarm_payroll_employment_increase,0.10829173958964373,0.12448436099871965,-0.06956307528198792
may,0.11497616618047662,0.1321693203889316,-0.06956693584459389
meta,0.11049253351012565,0.12701537201526059,-0.06956753068317918
hcl,0.10936952084991548,0.12572467466997897,-0.06956851394776124
zalando,0.10838815726772656,0.12459740857742439,-0.06957191210922901
89,0.11166787013124661,0.12836813986213808,-0.06957401821231621
among_top_gainer,0.11086487685704387,0.12744527088463706,-0.06957485522423369
usd/t.oz,0.10894403929792866,0.12523806407776816,-0.06957843722882233
additional_rate_cut,0.12667533892567448,0.14562186362712287,-0.0695803134362893
two-year_high,0.11680061204315155,0.1342705745189054,-0.06958170993243709
thaw,0.1221297560024843,0.140397424014711,-0.06958391131550717
16.5,0.11147463584940069,0.12814951256930984,-0.06958763058709791
yen_down_from,0.11568854977300273,0.13299389595229325,-0.06958812926589379
trillion_yen,0.11264216103736203,0.1294923997776994,-0.0695903909116358
extension,0.12126685812363633,0.13940771542552183,-0.06959197076604975
0.87,0.10828494919253309,0.12448433273087867,-0.06959416381958711
monetary_accommodation,0.12572111345797296,0.14452918497194667,-0.0695950073810962
0.40,0.10831414154672099,0.12451813532726837,-0.06959513516812407
1.99,0.10943635802701378,0.1258082512592944,-0.06959518979818556
attend_portion_meet_relate_discussion_conduct_monetary_policy_period,0.12081492577161948,0.13888960114785295,-0.06959707476272817
0.78,0.10812006362356112,0.12429646149089235,-0.06960089373750496
december_meeting,0.12243932917545798,0.1407583468899835,-0.06960174568551543
upgraded,0.116513961042906,0.13394646405502728,-0.06960182633765372
icici_bank,0.1092032111487555,0.12554219559156038,-0.06960299956318068
would_tend,0.12633530211837354,0.14523761003331306,-0.06960306816013251
price_inflation_remain_subject_considerable_uncertainty,0.12012464509246613,0.13809811790169013,-0.06960452518134796
recent_development_include_indication_weaker_project_economic_recovery_europe_grow_question_outlook_several_important_economy_south_america_continued_sluggish_performance_japanese_economy_threaten_limit_improvement_export_least_near_term,0.1154949262063446,0.1327757204820602,-0.06960466130901122
0.94,0.10873919377344268,0.1250097146167553,-0.0696068313446503
reliance_industry,0.11008870611413393,0.12656224017492937,-0.06961110580421437
2.17,0.10936608919288525,0.12573234895801902,-0.06961449805391155
late_september,0.1150161343511132,0.1322286811892251,-0.06961742271721628
nonetheless_labor_market_remain_tight_unemployment_rate_hold_4_percent_average,0.1148460259979254,0.13203321228042555,-0.06961778723216076
federal_reserve_bank_new_york_authorize_direct_instructed_otherwise_committee_execute_transaction_system_account_accordance_follow_domestic_policy_directive_information_review_meeting_suggests_economy_grow_moderate_rate,0.11421250279727276,0.13130510081977434,-0.06961862518486552
pharmaceutical_product,0.11085384642434842,0.12744417890217613,-0.06962010052368263
price_stability_assume_historical_velocity_relationship,0.11202749603175391,0.12879366361993988,-0.06962082406892872
65,0.11451091800034713,0.13164892711732207,-0.06962146530756322
new_south_wale,0.11051846962840264,0.127058988538916,-0.06962158379043004
m2_m3_velocity_past_couple_year_conform_closely_balance_historical_pattern_projection_assume_behavior_would_continue,0.11260023944585319,0.12945246144014627,-0.06962211920217341
rhetoric,0.1226184299188233,0.1409705806236016,-0.06962411166919459
asymmetric_directive_represent_right_balance,0.1117698447929892,0.128498945366672,-0.0696266067788752
6.4,0.1129733499610103,0.12988353529165553,-0.06963024874939018
0.35,0.10841635584889668,0.12464448781175823,-0.06963045232295778
hensoldt,0.11043425993885062,0.12696550426038655,-0.06963462822845153
high_since_july,0.11193484993502431,0.12869340547548067,-0.06964500287743322
tc,0.11005524508903353,0.12653276611008143,-0.06964647505819833
implementation,0.12286455585185585,0.14126018672475069,-0.06964751084446161
household_income,0.12567318770945746,0.1444908323109696,-0.06965266729481351
many_year_member_remain_concerned_forecast_money_growth_still_subject_wide_range_error_term_anticipate_relationship_money_growth_aggregate_economic_performance,0.11201635596070121,0.12878939551768062,-0.0696538162149553
home_sale,0.11936693909765062,0.13724111034625502,-0.06965553608836302
asml,0.11210931008600034,0.1288976513568016,-0.0696591549484583
inflation_expectation_move_accord_recent_survey_context_relatively_modest_increase_consumer_price,0.11038325997373465,0.12691381519052577,-0.06966185826499734
usda_’,0.11538306450600225,0.13266245561979104,-0.06966217775280019
rheinmetall,0.1084958159103308,0.12474392125767378,-0.0696626807448309
product_market,0.11236171952939328,0.1291903014516027,-0.0696685618851991
reflect_accurately_likely_future_stance_monetary_policy,0.10842257553784107,0.12466254735263574,-0.06967399554893766
eur,0.11026181486474544,0.12677964718124984,-0.06968330423687354
low_level_since,0.1151363046984873,0.13238450539101257,-0.06968384066894645
15.4,0.11182688971064288,0.12857942773871767,-0.06968426706009323
korean,0.11773345064962953,0.1353716595069182,-0.06968728859871413
2.48,0.1087342996557841,0.12502517990788678,-0.06969077909700516
reassurance,0.12493158924845771,0.1436507297232901,-0.06969610116740954
1.27,0.10818901260034261,0.1243997532570992,-0.06969700620318212
exact,0.11972188784305338,0.13766084243708843,-0.0696975845058052
building,0.1122035112238444,0.1290162428990773,-0.06969881772893856
axa,0.10942531289513877,0.12582228404640686,-0.06970090816843674
washington_beijing,0.11974645133916915,0.137691161278585,-0.06970508216318926
setback,0.12082385114718563,0.1389301190034463,-0.06970545183875644
borrower,0.11939893484165222,0.1372920296388071,-0.06970675743639976
policy_accommodation,0.127636037379295,0.14676511060613723,-0.06971207433817946
5.5,0.11243513409060585,0.1292862397302578,-0.06971293176639012
ev,0.11522015147183697,0.13248874597271085,-0.06971325890600935
1.69,0.10871500200063036,0.12500864846365756,-0.06971329786549266
0.56,0.10838161198816777,0.12462545053763835,-0.0697139321589084
board_member,0.11673854359675767,0.13423549324074777,-0.06971617408902976
mitsubishi_ufj,0.1090999195094781,0.12545229346944198,-0.06971741495115849
lithium_carbonate,0.10816566265500807,0.12437917227804218,-0.06972208016446371
high_oil_price_also_oppose_effect,0.10995567671371409,0.12643932223608464,-0.06972924806193151
1.61,0.10833343753618616,0.12457526361928924,-0.06973473297702625
jobless_rate_rise,0.11519941322325832,0.1324726834689015,-0.06974249613234686
could_undermine,0.12330669246941955,0.14179647563128733,-0.0697456137334576
2.67,0.10854458269999537,0.12482119364771538,-0.06974720630615587
u_trade_deficit_good_service,0.1078383411607593,0.12400977636781331,-0.0697501251225862
narrow,0.12127882332750442,0.1394658942834431,-0.06975048669279386
notable_increase,0.11409189549158857,0.13120263965589513,-0.06975591263791789
1.23,0.10856803250450169,0.12485082614096919,-0.06975783246887815
+3.5,0.1104505183165618,0.12701567842344152,-0.06975797117354166
bourse,0.11125327800132624,0.1279390178372577,-0.06975868423116616
private_nonfarm_payroll_employment_decline_september_october_four_previous_month_modest_gain,0.1159181088517375,0.1333036008210036,-0.06975913933057994
vehicle_sale,0.11504226485514531,0.13229732666858532,-0.06976263568295131
defence,0.1148739895166481,0.13210514502825757,-0.06976765686445675
+2.7,0.11031521615404463,0.12686310168668163,-0.06976980730485448
uncertainty_economic_outlook,0.12329414719975225,0.14178942451583657,-0.06977149582067692
growth_personal_expenditure_likely_moderate_somewhat_recent_pace_member_rule_ebullient_consumer_sector_context_substantial_growth_disposable_income_favorable_financing_condition,0.10860651828525744,0.12489901869197954,-0.06977350780470083
urgency,0.12570263171239066,0.14456009960214733,-0.06977457749366826
diversify,0.11975930087831521,0.13772604453302068,-0.06977773288807322
post_small_mixed_change_since_meeting_october_5_1999,0.11787841833522801,0.13556342119536602,-0.06977933435494646
foreign_exchange_market_trade_weight_value_dollar_appreciate_slightly_balance,0.11520632036602917,0.1324911735171784,-0.0697821075222475
nonresidential_building_expect_continue_lag_especially_give_high_vacancy_rate_industrial_office_structure_many_major_market,0.1150337331765135,0.13229359671615776,-0.06978550873101752
slowly,0.12639464792389696,0.14536067724986632,-0.06979082862071709
measure_share_price_equity_market_register_sizable_increase_intermeeting_period,0.11571508712079229,0.1330793065432086,-0.06979345139853452
5.1,0.11353994004269177,0.13057802601172958,-0.06979447782732834
8.8,0.11191659101235113,0.12871132975080343,-0.06979546964121026
slow_growth,0.135005098150409,0.15526557834483837,-0.06979857710415707
clothe,0.11096449782062492,0.12761716163806852,-0.06979859162362284
latter_include,0.10901909819572413,0.125381185058643,-0.06980404048899136
9.4,0.1127820012929677,0.1297098371021765,-0.06980785795200514
disco,0.1091160440214093,0.12549471581122518,-0.06981210836834602
mainfreight,0.10968601456054079,0.12615087855041815,-0.06981462388130596
rubber,0.10977968644179542,0.12625874070675364,-0.06981513334092522
evaluate,0.12146608450031793,0.1396995244174236,-0.06981562385899204
swift,0.11941433756596387,0.13733996893175862,-0.06981628316311712
7.4,0.11264688006901535,0.12955663614745186,-0.06981631126826236
although_recent_development_increase_upside_downside_uncertainty_economic_outlook_member_felt_risk_continue_point_balance,0.11635395396185401,0.13382479583396692,-0.06983343663828936
9.5,0.1124397532712484,0.12932441228648908,-0.06983937828953535
industrial_production_increase_rapidly_third_quarter_appear_remain_strong,0.11508417478214762,0.13236634293340402,-0.06984090520724845
alphabet,0.11037427485360504,0.1269492477637626,-0.06984125605147484
1.24,0.10821358209650171,0.12446435614720644,-0.06984235021750786
august_1st,0.12053543741864677,0.13863673734075316,-0.06984275969791343
0.47,0.10828836854828038,0.12455135148713453,-0.06984625705777586
2.75,0.11709732933607665,0.13468355849643188,-0.06984735541982066
balance_sheet_reduction,0.12395243330620737,0.14256863910048298,-0.06984890772864946
context_committee_judge_inflation_risk_remain,0.11229463760556585,0.12916013353478362,-0.06984950369613706
data_order_shipment_nondefense_capital_good,0.11408582489345859,0.1312204950317177,-0.06985009657918949
hkd,0.1097199516210822,0.12619916426168723,-0.06985111222947156
0.95,0.10843810712625489,0.12472615372049906,-0.06985653176474334
tenaris,0.10899342754463633,0.12536539305614722,-0.06985854199786903
